reviews,sentiment,product_category
These things work great and are a decent price but the tabs are all individually wrapped which seems like such an unnecessary/wasteful step. Otherwise I’d give them 5 stars.,positive,dishwashing tablet
Did not realize each packet is individually wrapped,positive,dishwashing tablet
I love the product but inevitably so many of the blocks of detergent are broken that I end up getting about 80/94 tablets use.,positive,dishwashing tablet
It’s all good,positive,dishwashing tablet
They do the job!,positive,dishwashing tablet
I love the product great for dishes.,positive,dishwashing tablet
"They are individually wrapped. Not crazy about the extra waste. They are cleaning very good. No left over detergent pods, no mess, no residue, and clean sent.",positive,dishwashing tablet
"My wife and I switched to these on the recommendation of our dishwasher repair guy and have been very happy with them. These leave us with clean dishes, no residue and our dish washer doesn't start smelling over time.To be perfectly fair we do use a dish washer cleaner every month but we have been very happy with Finish after trying nearly every other brand.",positive,dishwashing tablet
"I hate that I got the ones that are individually wrapped, and you have to open each individual one to use",positive,dishwashing tablet
"They clean well, but leave white stains on some items which forces me to have to re-wash those items by hand.",positive,dishwashing tablet
Not bad but leaves film on dishes.,positive,dishwashing tablet
These tabs are a bit different then the ones I expected to receive.  My last mega order I received tabs that did not come in a wrapped foil packet - these do.  It's a bit of an extra step and wasteful.  However I still enjoy the product and it cleans my dishes well.,positive,dishwashing tablet
Okay,positive,dishwashing tablet
"Great Value, It’s great not having to pick up at grocery store every few weeks.  My only problem is that they get dried out before I get through them. I use one a day, unless I have company.",positive,dishwashing tablet
Took awhile to get by the time I got them the store had them back in stock but now i have extra,positive,dishwashing tablet
More for money,positive,dishwashing tablet
"These are not as good as the packets with liquid in them, but much better than the box of powder. And, I love having them shipped to my house.",positive,dishwashing tablet
"Do not buy if you have CHILDREN who steal candy, these look like bite size CANDY BARS. And before Corporate says they don't they may not look like chocolate outside of the wrapper but the detergent looks like hard sugar candy like Sweet Tarts, The wrapper is a foil like 3 Musketeers or Milky Way. Other than Finish trying to finish our children, these work very well",positive,dishwashing tablet
"This is my go to dishwasher pods for effectiveness and cost efficiency! I love “ that other C brand” but for the money, this one rules!",positive,dishwashing tablet
