reviews,sentiment,product_category
"This mug was made with safety in mind. I use it for hot beverages; they stay cool for a long time. So much so that I have to add ice to drink my coffee:)  I love the grippy band; makes holding while driving comfortable and safe.  Some people complained that drinks pour too slowly.  True.  But that's by design.  Even with the mug ""open"", a tipped mug would allow only a slow trickle. It's a good feature for those of us who drink and drive :)",positive,mug
I have a Keurig that you can remove the bottom and could never find a travel mug that would fit. I would have to angle it awkwardly or pour from a cup and it was SO annoying. Bumped into this and amazingly it JUST fits. I'm so happy I ended up buying another one of these.,positive,mug
I really only drink one or two cups of coffee in a day and this cup keeps the coffee hot for hours.,positive,mug
Excellent ting in my bag.1. No leaks. I really not worried about leakage anymore. Just fill with a hot drinks and put into bag and forget about a mug until it needed.2. Hot/cold keeper. Diring a 4-5 hours my tea or coffee still hot.3. Easy to drink while driving. Manual valve is convenient but require to accustom to use.,positive,mug
Keeps hot stuff hot & cold stuff cold. Great value and leak proof. Use everyday,positive,mug
"Keeps my coffee warm for hours.  I don't know why I haven't owned one for so long. But these are great, no complaints. I am totally satisfied with my two mugs",positive,mug
"I have used this cup for about 2 weeks now and really like it. So far it has not leaked, keeps my drink cool or warm, and has a good grip. Sleek style and easy to clean.",positive,mug
"Good basic travel mug that keeps my coffee warm (not hot) for at least 4 hours. Given the dissipation of heat, I would guess this is not a true double wall construction using a vacuum to prevent heat transfer, but it is good enough for me.The seal on the cap is also very sensitive; push it down as far as it will go before twisting or you won't get a good seal. Once properly attached, it is very effective.",positive,mug
"Excellent!!! Kept my , coffee very hot, for the time promised.. I completely recommend this cup!!! Perfect!",positive,mug
Love this product. Does exactly as described. Spill proof 100%. Keeps water cold and tea hot. Very reliable. Durable. I love it. Will be the only cup i use. I am more than satisfied with the quality of this product. Great for a gift as well!!! Definitely reccommend.,positive,mug
"Seriously my favorite mug. Keeps my drink hot for a long time even after I've dropped and dented it a few times (oops). One small issue that is easily remedied is how when you first screw on your lid, if you have the lip closed and you open the lid, the excess air will jump out at you and spray you with a bit of your drink. Just screw on the lid with the lip open to avoid this problem. Sometimes I forget, so my coffee is extra vitalizing.Seriously though, I own three of these.",positive,mug
"This is the best travel mug I've ever had. Leak proof, one-handed operation, and it keeps things HOT in the coldest environments. Unlike most fancy lid mechanisms, this one is very easy to keep clean. I've only had my first one a few months, so time will tell on durability, but the functionality is excellent at this price point.",positive,mug
This is my second Contigo.  Absolutely amazing at keeping things cold.  Easy to clean and I Highly Recommend.I am now on my 3rd Contigo.  I have not changed my rating it is still 5 star.  I would add that securing the lid requires you to gently turn the lid counter clockwise until it is level and often makes a little snap and then screw clockwise.  It is worth the extra effort.,positive,mug
It keeps your drink ice cold for hours. Not dishwasher safe though. Highly recommend.,positive,mug
"Well this item is so AWESOME all my hubby could say was his coffee was so hot and it last him to work he was shocked this is so AWESOME yes you need to practice the closing the top but there was a comment another man said line up the cap to the slogan and it works every time and it did believe me the value of this cup is so great ""ENJOY""",positive,mug
My wife and I love our new cups! Have a friend who says she's had hers for 6 years!,positive,mug
"I have a ridiculously long commute, so having my coffee stay warm the whole trip is nice! I thought I would hate that I couldn't just stick it in the dishwasher, but it's very easy to clean, so it's not an issue. I can at least put the lid in the dishwasher, which is great since it has all the nooks and crannies (just rinse thoroughly afterwards to prevent the slightly soapy taste). I have 3 of these!",positive,mug
"This is a great coffee mug. I turned it over and nothing spilled out. My coffee was hot the whole time it took me to drink it vs having to force down the last of a cold cup. It stays hotter if I actually remember to close the top instead of leaving it on my desk open. But even still not much heat escapes through the small hole. I love it. Especially this unpainted silver/grey one which doesn't have the potential for a ""scratched paint"" issue down the line.",positive,mug
